review_id,category,brand,review_text,rating,true_sentiment,review_date,helpful_votes,verified_purchase,review_length,month,quarter,predicted_label,confidence_score,predicted_sentiment
REV03088,Fashion,H&M,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-03-25,19,True,59,3,1,POSITIVE,0.999882698059082,positive
REV03089,Books,Scholastic,Works as expected. Would neither recommend nor discourage.,4,neutral,2024-02-20,58,False,58,2,1,NEGATIVE,0.88319993019104,negative
REV03090,Sports,Reebok,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-05-10,143,True,59,5,2,POSITIVE,0.999882698059082,positive
REV03091,Food & Grocery,Annie's,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-03-05,137,False,65,3,1,POSITIVE,0.9998725652694702,positive
REV03092,Sports,Under Armour,Terrible product. Broke after one week of use. Very disappointed.,2,negative,2024-08-05,89,True,65,8,3,NEGATIVE,0.9998026490211487,negative
REV03093,Books,HarperCollins,This product changed my life. So happy with my purchase!,5,positive,2024-08-19,117,True,56,8,3,POSITIVE,0.9998542070388794,positive
REV03094,Books,Random House,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-06-09,100,True,64,6,2,POSITIVE,0.9998515844345093,positive
REV03095,Sports,Under Armour,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-03-06,34,True,65,3,1,NEGATIVE,0.9998026490211487,negative
REV03096,Sports,New Balance,"Product is okay, does what it says. Nothing special.",3,neutral,2024-04-16,112,False,52,4,2,NEGATIVE,0.7464097142219543,neutral
REV03097,Beauty,Neutrogena,Fantastic experience from start to finish. Love it!,5,positive,2024-02-18,121,False,51,2,1,POSITIVE,0.999889612197876,positive
REV03098,Fashion,Zara,Five stars! Perfect in every way. Couldn't be happier.,4,positive,2024-07-25,30,False,54,7,3,POSITIVE,0.9998214840888977,positive
REV03099,Sports,Nike,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-06-28,16,False,55,6,2,NEGATIVE,0.997026264667511,negative
REV03100,Sports,Reebok,Defective product. Very frustrated with this purchase.,2,negative,2024-03-12,96,True,54,3,1,NEGATIVE,0.9998204112052917,negative
REV03101,Fashion,Levi's,Exactly what I needed. Quality is top notch.,5,positive,2024-07-13,55,True,44,7,3,POSITIVE,0.9997501969337463,positive
REV03102,Automotive,Meguiar's,Horrible experience. Product looks nothing like the photos.,1,negative,2024-03-21,46,False,59,3,1,NEGATIVE,0.9995336532592773,negative
REV03103,Food & Grocery,Annie's,Do NOT buy this. Stopped working after a few days.,2,negative,2024-06-01,11,True,50,6,2,NEGATIVE,0.9997135996818542,negative
REV03104,Beauty,CeraVe,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-06-20,87,True,65,6,2,POSITIVE,0.9998725652694702,positive
REV03105,Beauty,MAC,Works as expected. Would neither recommend nor discourage.,4,neutral,2024-07-23,123,True,58,7,3,NEGATIVE,0.88319993019104,negative
REV03106,Home & Kitchen,Cuisinart,Absolutely awful. Customer service was no help at all.,1,negative,2024-06-02,120,True,54,6,2,NEGATIVE,0.999640703201294,negative
REV03107,Beauty,L'Oreal,Incredible value for money. Works exactly as described.,4,positive,2024-12-22,21,False,55,12,4,POSITIVE,0.999871015548706,positive
REV03108,Food & Grocery,Kirkland,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-02-17,29,False,55,2,1,NEGATIVE,0.997026264667511,negative
REV03109,Food & Grocery,Clif Bar,Fantastic experience from start to finish. Love it!,5,positive,2024-04-19,16,True,51,4,2,POSITIVE,0.999889612197876,positive
REV03110,Electronics,Sony,Incredible value for money. Works exactly as described.,4,positive,2024-08-13,126,False,55,8,3,POSITIVE,0.999871015548706,positive
REV03111,Books,Penguin,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-07-10,128,True,59,7,3,POSITIVE,0.999882698059082,positive
REV03112,Electronics,Apple,Mediocre product. Does what you need it to do.,3,neutral,2024-05-04,21,False,46,5,2,NEGATIVE,0.9973958730697632,negative
REV03113,Beauty,CeraVe,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-05-08,58,False,64,5,2,POSITIVE,0.9998515844345093,positive
REV03114,Food & Grocery,Clif Bar,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-01-08,124,True,64,1,1,POSITIVE,0.9998515844345093,positive
REV03115,Food & Grocery,Whole Foods,"Amazing product, great customer service, fast shipping!",5,positive,2024-06-12,108,False,55,6,2,POSITIVE,0.9998639822006226,positive
REV03116,Home & Kitchen,Instant Pot,"Product is okay, does what it says. Nothing special.",3,neutral,2024-10-07,0,True,52,10,4,NEGATIVE,0.7464097142219543,neutral
REV03117,Books,Scholastic,Arrived on time. Product is as described. Nothing more.,4,neutral,2024-02-06,95,False,55,2,1,NEGATIVE,0.997026264667511,negative
REV03118,Home & Kitchen,Dyson,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-04-09,13,True,59,4,2,POSITIVE,0.999882698059082,positive
REV03119,Books,Simon & Schuster,Horrible experience. Product looks nothing like the photos.,2,negative,2024-01-10,83,True,59,1,1,NEGATIVE,0.9995336532592773,negative
REV03120,Home & Kitchen,Instant Pot,Average quality. Works fine but nothing to write home about.,3,neutral,2024-03-19,6,False,60,3,1,NEGATIVE,0.9914780259132385,negative
REV03121,Books,Random House,Incredible value for money. Works exactly as described.,4,positive,2024-06-12,150,True,55,6,2,POSITIVE,0.999871015548706,positive
REV03122,Electronics,Apple,Defective product. Very frustrated with this purchase.,1,negative,2024-05-07,52,True,54,5,2,NEGATIVE,0.9998204112052917,negative
REV03123,Home & Kitchen,Dyson,Do NOT buy this. Stopped working after a few days.,1,negative,2024-06-12,59,True,50,6,2,NEGATIVE,0.9997135996818542,negative
REV03124,Home & Kitchen,Dyson,"Amazing product, great customer service, fast shipping!",4,positive,2024-01-15,24,True,55,1,1,POSITIVE,0.9998639822006226,positive
REV03125,Fashion,Nike,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-04-17,57,True,58,4,2,NEGATIVE,0.88319993019104,negative
REV03126,Beauty,Maybelline,Functional product. Does the job. Pretty basic though.,3,neutral,2024-07-12,29,True,54,7,3,POSITIVE,0.9983128309249878,positive
REV03127,Home & Kitchen,Dyson,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-07-29,72,False,58,7,3,NEGATIVE,0.88319993019104,negative
REV03128,Home & Kitchen,Dyson,Surprised by how good this is. Will order more.,5,positive,2024-06-01,113,False,47,6,2,POSITIVE,0.9998069405555725,positive
REV03129,Electronics,Samsung,Surprised by how good this is. Will order more.,5,positive,2024-04-08,68,True,47,4,2,POSITIVE,0.9998069405555725,positive
REV03130,Electronics,Dell,Absolutely awful. Customer service was no help at all.,1,negative,2024-08-20,121,True,54,8,3,NEGATIVE,0.999640703201294,negative
REV03131,Sports,New Balance,Functional product. Does the job. Pretty basic though.,3,neutral,2024-08-29,59,False,54,8,3,POSITIVE,0.9983128309249878,positive
REV03132,Books,Penguin,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-07-25,94,False,65,7,3,POSITIVE,0.9998725652694702,positive
REV03133,Fashion,Zara,"Amazing product, great customer service, fast shipping!",5,positive,2024-07-08,63,True,55,7,3,POSITIVE,0.9998639822006226,positive
REV03134,Books,Random House,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-07-08,56,True,54,7,3,POSITIVE,0.9998214840888977,positive
REV03135,Books,Scholastic,"It's decent for the price. Not great, not terrible.",3,neutral,2024-08-14,69,False,51,8,3,POSITIVE,0.9741641283035278,positive
REV03136,Books,Simon & Schuster,Functional product. Does the job. Pretty basic though.,3,neutral,2024-10-24,104,True,54,10,4,POSITIVE,0.9983128309249878,positive
REV03137,Automotive,3M,This product changed my life. So happy with my purchase!,5,positive,2024-12-28,99,False,56,12,4,POSITIVE,0.9998542070388794,positive
REV03138,Home & Kitchen,Instant Pot,Exactly what I needed. Quality is top notch.,4,positive,2024-11-24,117,False,44,11,4,POSITIVE,0.9997501969337463,positive
REV03139,Beauty,CeraVe,Horrible experience. Product looks nothing like the photos.,1,negative,2024-12-03,73,False,59,12,4,NEGATIVE,0.9995336532592773,negative
REV03140,Automotive,WeatherTech,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-01-14,105,True,55,1,1,NEGATIVE,0.997026264667511,negative
REV03141,Books,Scholastic,Fantastic experience from start to finish. Love it!,5,positive,2024-11-23,60,True,51,11,4,POSITIVE,0.999889612197876,positive
REV03142,Books,Penguin,This product changed my life. So happy with my purchase!,5,positive,2024-09-13,21,True,56,9,3,POSITIVE,0.9998542070388794,positive
REV03143,Books,Scholastic,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-05-05,5,False,52,5,2,POSITIVE,0.9996135830879211,positive
REV03144,Beauty,Neutrogena,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-03-26,1,True,59,3,1,POSITIVE,0.999882698059082,positive
REV03145,Sports,New Balance,It's fine. Not what I was hoping for but acceptable.,4,neutral,2024-12-30,4,True,52,12,4,POSITIVE,0.9996135830879211,positive
REV03146,Books,Simon & Schuster,Average quality. Works fine but nothing to write home about.,3,neutral,2024-03-03,73,False,60,3,1,NEGATIVE,0.9914780259132385,negative
REV03147,Beauty,CeraVe,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-06-14,71,True,52,6,2,POSITIVE,0.9996135830879211,positive
REV03148,Home & Kitchen,Ninja,Do NOT buy this. Stopped working after a few days.,1,negative,2024-07-26,52,True,50,7,3,NEGATIVE,0.9997135996818542,negative
REV03149,Fashion,H&M,Fantastic experience from start to finish. Love it!,5,positive,2024-10-28,76,True,51,10,4,POSITIVE,0.999889612197876,positive
REV03150,Beauty,Neutrogena,Do NOT buy this. Stopped working after a few days.,1,negative,2024-12-06,20,True,50,12,4,NEGATIVE,0.9997135996818542,negative
REV03151,Home & Kitchen,Ninja,Standard quality. Meets basic requirements.,4,neutral,2024-10-17,117,True,43,10,4,POSITIVE,0.9993390440940857,positive
REV03152,Books,Random House,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-10-08,57,True,65,10,4,NEGATIVE,0.9998026490211487,negative
REV03153,Automotive,3M,"Product is okay, does what it says. Nothing special.",3,neutral,2024-07-18,27,True,52,7,3,NEGATIVE,0.7464097142219543,neutral
REV03154,Automotive,WeatherTech,"Amazing product, great customer service, fast shipping!",5,positive,2024-05-06,145,False,55,5,2,POSITIVE,0.9998639822006226,positive
REV03155,Electronics,Apple,This product changed my life. So happy with my purchase!,4,positive,2024-05-19,55,False,56,5,2,POSITIVE,0.9998542070388794,positive
REV03156,Books,Random House,Arrived on time. Product is as described. Nothing more.,4,neutral,2024-05-20,136,True,55,5,2,NEGATIVE,0.997026264667511,negative
REV03157,Sports,Nike,Cheap and flimsy. Fell apart immediately. Don't waste your money.,2,negative,2024-05-15,22,True,65,5,2,NEGATIVE,0.9996438026428223,negative
REV03158,Fashion,H&M,This product changed my life. So happy with my purchase!,4,positive,2024-05-08,139,True,56,5,2,POSITIVE,0.9998542070388794,positive
REV03159,Fashion,H&M,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-12-29,21,True,54,12,4,POSITIVE,0.9998214840888977,positive
REV03160,Electronics,Sony,"It's decent for the price. Not great, not terrible.",4,neutral,2024-01-20,38,False,51,1,1,POSITIVE,0.9741641283035278,positive
REV03161,Books,Penguin,Surprised by how good this is. Will order more.,5,positive,2024-02-07,10,True,47,2,1,POSITIVE,0.9998069405555725,positive
REV03162,Sports,Under Armour,This product changed my life. So happy with my purchase!,4,positive,2024-06-17,77,False,56,6,2,POSITIVE,0.9998542070388794,positive
REV03163,Home & Kitchen,KitchenAid,This product changed my life. So happy with my purchase!,4,positive,2024-02-01,122,True,56,2,1,POSITIVE,0.9998542070388794,positive
REV03164,Food & Grocery,Clif Bar,Surprised by how good this is. Will order more.,5,positive,2024-02-10,82,False,47,2,1,POSITIVE,0.9998069405555725,positive
REV03165,Fashion,Nike,Average quality. Works fine but nothing to write home about.,3,neutral,2024-03-10,25,False,60,3,1,NEGATIVE,0.9914780259132385,negative
REV03166,Electronics,Samsung,Exactly what I needed. Quality is top notch.,5,positive,2024-01-03,41,True,44,1,1,POSITIVE,0.9997501969337463,positive
REV03167,Sports,Nike,Surprised by how good this is. Will order more.,5,positive,2024-11-19,76,False,47,11,4,POSITIVE,0.9998069405555725,positive
REV03168,Home & Kitchen,Ninja,Worst purchase ever. Complete waste of money. Avoid at all costs.,2,negative,2024-11-07,54,False,65,11,4,NEGATIVE,0.9998062252998352,negative
REV03169,Food & Grocery,Clif Bar,"Amazing product, great customer service, fast shipping!",4,positive,2024-08-07,48,True,55,8,3,POSITIVE,0.9998639822006226,positive
REV03170,Beauty,CeraVe,Average quality. Works fine but nothing to write home about.,3,neutral,2024-11-22,127,False,60,11,4,NEGATIVE,0.9914780259132385,negative
REV03171,Fashion,H&M,Fantastic experience from start to finish. Love it!,5,positive,2024-03-27,63,True,51,3,1,POSITIVE,0.999889612197876,positive
REV03172,Fashion,Zara,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-05-01,21,False,59,5,2,POSITIVE,0.999882698059082,positive
REV03173,Beauty,MAC,Fantastic experience from start to finish. Love it!,5,positive,2024-12-04,47,False,51,12,4,POSITIVE,0.999889612197876,positive
REV03174,Fashion,H&M,Incredible value for money. Works exactly as described.,5,positive,2024-06-14,44,False,55,6,2,POSITIVE,0.999871015548706,positive
REV03175,Sports,Nike,Incredible value for money. Works exactly as described.,4,positive,2024-02-03,119,False,55,2,1,POSITIVE,0.999871015548706,positive
REV03176,Automotive,Meguiar's,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-11-02,56,True,54,11,4,POSITIVE,0.9998214840888977,positive
REV03177,Electronics,Sony,Incredible value for money. Works exactly as described.,5,positive,2024-06-27,102,True,55,6,2,POSITIVE,0.999871015548706,positive
REV03178,Automotive,Michelin,Works as expected. Would neither recommend nor discourage.,4,neutral,2024-04-04,114,True,58,4,2,NEGATIVE,0.88319993019104,negative
REV03179,Food & Grocery,Trader Joe's,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-07-04,103,False,65,7,3,POSITIVE,0.9998725652694702,positive
REV03180,Electronics,Sony,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-12-05,10,True,59,12,4,POSITIVE,0.999882698059082,positive
REV03181,Sports,Adidas,This product changed my life. So happy with my purchase!,4,positive,2024-07-12,130,False,56,7,3,POSITIVE,0.9998542070388794,positive
REV03182,Home & Kitchen,Instant Pot,Surprised by how good this is. Will order more.,5,positive,2024-02-22,1,True,47,2,1,POSITIVE,0.9998069405555725,positive
REV03183,Books,Random House,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-02-21,124,True,59,2,1,POSITIVE,0.999882698059082,positive
REV03184,Home & Kitchen,KitchenAid,Outstanding quality and fast delivery. Will definitely buy again.,4,positive,2024-02-26,31,False,65,2,1,POSITIVE,0.9998725652694702,positive
REV03185,Home & Kitchen,Dyson,Surprised by how good this is. Will order more.,4,positive,2024-03-30,142,True,47,3,1,POSITIVE,0.9998069405555725,positive
REV03186,Sports,Nike,Exactly what I needed. Quality is top notch.,5,positive,2024-03-20,134,True,44,3,1,POSITIVE,0.9997501969337463,positive
REV03187,Automotive,WeatherTech,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-05-19,23,True,58,5,2,NEGATIVE,0.88319993019104,negative
REV03188,Sports,Reebok,Average quality. Works fine but nothing to write home about.,3,neutral,2024-02-22,29,True,60,2,1,NEGATIVE,0.9914780259132385,negative
REV03189,Automotive,Bosch,Horrible experience. Product looks nothing like the photos.,1,negative,2024-08-14,37,True,59,8,3,NEGATIVE,0.9995336532592773,negative
REV03190,Home & Kitchen,KitchenAid,Standard quality. Meets basic requirements.,3,neutral,2024-11-23,92,False,43,11,4,POSITIVE,0.9993390440940857,positive
REV03191,Electronics,Dell,Mediocre product. Does what you need it to do.,3,neutral,2024-03-06,138,True,46,3,1,NEGATIVE,0.9973958730697632,negative
REV03192,Fashion,Nike,Worst purchase ever. Complete waste of money. Avoid at all costs.,2,negative,2024-12-30,84,True,65,12,4,NEGATIVE,0.9998062252998352,negative
REV03193,Sports,Nike,"It's decent for the price. Not great, not terrible.",4,neutral,2024-09-18,24,False,51,9,3,POSITIVE,0.9741641283035278,positive
